province_territory,category_1,category_2,category_3,total_flag,year,value
Nunavut,Agreements,,,True,2012,10
Nunavut,Canadian Interests,Significant benefit,Intra-company transfers,False,2012,0
Nunavut,Canadian Interests,Significant benefit,Emergency repairs,False,2012,0
Nunavut,Canadian Interests,Significant benefit,Significant benefit - general,False,2012,2
Nunavut,Canadian Interests,Significant benefit,Permanent Residence Applicants in Canada,False,2012,5
Nunavut,Canadian Interests,Significant benefit,Bridging open work permits (BOWPs) OR Permanent resident facilitation work permit categories,False,2012,0
Nunavut,Canadian Interests,Significant benefit,,True,2012,10
Nunavut,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2012,70
Nunavut,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2012,0
Nunavut,Canadian Interests,Reciprocal Employment,,True,2012,70
Nunavut,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2012,5
Nunavut,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2012,0
Nunavut,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2012,0
Nunavut,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2012,0
Nunavut,Canadian Interests,Competitiveness and public policy,Dependent of skilled worker,False,2012,0
Nunavut,Canadian Interests,Competitiveness and public policy,,True,2012,5
Nunavut,Canadian Interests,Charitable or religious work,,False,2012,0
Nunavut,Canadian Interests,,,True,2012,85
Nunavut,Other IMP Participants,,,False,2012,0
Nunavut,Vulnerable workers,Vulnerable workers (subcategory),,False,2012,0
Nunavut,Vulnerable workers,,,True,2012,0
Nunavut,,,,True,2012,90
Province / Territory not stated,Not stated,,,False,2012,2
Total,,,,True,2012,225925
Newfoundland and Labrador,Agreements,Canada-International,Non-Trade,False,2013,2
Newfoundland and Labrador,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2013,450
Newfoundland and Labrador,Agreements,Canada-International,Other Free Trade Agreement (FTA),False,2013,35
Newfoundland and Labrador,Agreements,Canada-International,General Agreement on Trade in Services (GATS) Professional,False,2013,2
Newfoundland and Labrador,Agreements,Canada-International,Canada-Colombia Free Trade Agreement,False,2013,0
Newfoundland and Labrador,Agreements,Canada-International,Comprehensive Economic and Trade Agreement (CETA),False,2013,0
Newfoundland and Labrador,Agreements,Canada-International,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),False,2013,0
Newfoundland and Labrador,Agreements,Canada-International,Canada-United States-Mexico Agreement (CUSMA),False,2013,0
Newfoundland and Labrador,Agreements,Canada-International,Canada-Korea Free Trade Agreement (CKFTA),False,2013,0
Newfoundland and Labrador,Agreements,Canada-International,,True,2013,490
Newfoundland and Labrador,Agreements,Canada - Provincial/Territorial,,False,2013,160
Newfoundland and Labrador,Agreements,Other Agreements,,False,2013,2
Newfoundland and Labrador,Agreements,Provincial/Territorial - International,,False,2013,2
Newfoundland and Labrador,Agreements,,,True,2013,655
Newfoundland and Labrador,Canadian Interests,Significant benefit,,False,2013,415
Newfoundland and Labrador,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2013,45
Newfoundland and Labrador,Canadian Interests,Reciprocal Employment,"Exchange Professors, Visiting Lecturers",False,2013,5
Newfoundland and Labrador,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2013,10
Newfoundland and Labrador,Canadian Interests,Reciprocal Employment,,True,2013,60
Newfoundland and Labrador,Canadian Interests,"Research, educational or training programs",,False,2013,0
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2013,275
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2013,80
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2013,390
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2013,25
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,Dependent of skilled worker,False,2013,0
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,Family members of Economic PR applicants,False,2013,0
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,,True,2013,770
Newfoundland and Labrador,Canadian Interests,Charitable or religious work,,False,2013,2
Newfoundland and Labrador,Canadian Interests,,,True,2013,1245
Newfoundland and Labrador,Other IMP Participants,,,False,2013,2
Newfoundland and Labrador,Vulnerable workers,Vulnerable workers (subcategory),,False,2013,0
Newfoundland and Labrador,Vulnerable workers,,,True,2013,0
Newfoundland and Labrador,,,,True,2013,1900
Prince Edward Island,Agreements,Canada-International,Non-Trade,False,2013,2
Prince Edward Island,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2013,40
Prince Edward Island,Agreements,Canada-International,Other Free Trade Agreement (FTA),False,2013,2
Prince Edward Island,Agreements,Canada-International,General Agreement on Trade in Services (GATS) Professional,False,2013,2
Prince Edward Island,Agreements,Canada-International,Comprehensive Economic and Trade Agreement (CETA),False,2013,0
Prince Edward Island,Agreements,Canada-International,Canada-United States-Mexico Agreement (CUSMA),False,2013,0
Prince Edward Island,Agreements,Canada-International,Canada-Colombia Free Trade Agreement,False,2013,0
Prince Edward Island,Agreements,Canada-International,Canada-Peru Free Trade Agreement,False,2013,0
Prince Edward Island,Agreements,Canada-International,,True,2013,45
Prince Edward Island,Agreements,Canada - Provincial/Territorial,,False,2013,50
Prince Edward Island,Agreements,Other Agreements,,False,2013,0
Prince Edward Island,Agreements,Provincial/Territorial - International,,False,2013,2
Prince Edward Island,Agreements,,,True,2013,95
Prince Edward Island,Canadian Interests,Significant benefit,Entrepreneur/self-employed,False,2013,2
Prince Edward Island,Canadian Interests,Significant benefit,Intra-company transfers,False,2013,15
Prince Edward Island,Canadian Interests,Significant benefit,Emergency repairs,False,2013,0
Prince Edward Island,Canadian Interests,Significant benefit,Significant benefit - general,False,2013,30
Prince Edward Island,Canadian Interests,Significant benefit,Permanent Residence Applicants in Canada,False,2013,2
Prince Edward Island,Canadian Interests,Significant benefit,Bridging open work permits (BOWPs) OR Permanent resident facilitation work permit categories,False,2013,0
Prince Edward Island,Canadian Interests,Significant benefit,,True,2013,50
Prince Edward Island,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2013,20
Prince Edward Island,Canadian Interests,Reciprocal Employment,"Exchange Professors, Visiting Lecturers",False,2013,5
Prince Edward Island,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2013,20
Prince Edward Island,Canadian Interests,Reciprocal Employment,,True,2013,45
Prince Edward Island,Canadian Interests,"Research, educational or training programs",,False,2013,0
Prince Edward Island,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2013,55
Prince Edward Island,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2013,20
Prince Edward Island,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2013,125
Prince Edward Island,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2013,5
Prince Edward Island,Canadian Interests,Competitiveness and public policy,Dependent of skilled worker,False,2013,0
Prince Edward Island,Canadian Interests,Competitiveness and public policy,Family members of Economic PR applicants,False,2013,0
Prince Edward Island,Canadian Interests,Competitiveness and public policy,,True,2013,215
Prince Edward Island,Canadian Interests,Charitable or religious work,,False,2013,310
Prince Edward Island,Canadian Interests,,,True,2013,615
Prince Edward Island,Other IMP Participants,,,False,2013,0
Prince Edward Island,Vulnerable workers,Vulnerable workers (subcategory),,False,2013,0
Prince Edward Island,Vulnerable workers,,,True,2013,0
Prince Edward Island,,,,True,2013,710
Nova Scotia,Agreements,Canada-International,Non-Trade,False,2013,15
Nova Scotia,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2013,265
Nova Scotia,Agreements,Canada-International,Other Free Trade Agreement (FTA),False,2013,20
Nova Scotia,Agreements,Canada-International,General Agreement on Trade in Services (GATS) Professional,False,2013,2
Nova Scotia,Agreements,Canada-International,Canada-Colombia Free Trade Agreement,False,2013,0
Nova Scotia,Agreements,Canada-International,Comprehensive Economic and Trade Agreement (CETA),False,2013,0
Nova Scotia,Agreements,Canada-International,Canada-United States-Mexico Agreement (CUSMA),False,2013,0
Nova Scotia,Agreements,Canada-International,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),False,2013,0
Nova Scotia,Agreements,Canada-International,Canada-Korea Free Trade Agreement (CKFTA),False,2013,0
Nova Scotia,Agreements,Canada-International,Canada-Chile Free Trade Agreement,False,2013,0
Nova Scotia,Agreements,Canada-International,Canada-Peru Free Trade Agreement,False,2013,0
Nova Scotia,Agreements,Canada-International,,True,2013,305
Nova Scotia,Agreements,Canada - Provincial/Territorial,,False,2013,215
Nova Scotia,Agreements,Other Agreements,,False,2013,15
Nova Scotia,Agreements,Provincial/Territorial - International,,False,2013,10
Nova Scotia,Agreements,,,True,2013,545
Nova Scotia,Canadian Interests,Significant benefit,,False,2013,325
Nova Scotia,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2013,265
Nova Scotia,Canadian Interests,Reciprocal Employment,"Exchange Professors, Visiting Lecturers",False,2013,40
Nova Scotia,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2013,40
Nova Scotia,Canadian Interests,Reciprocal Employment,,True,2013,345
Nova Scotia,Canadian Interests,"Research, educational or training programs",,False,2013,0
Nova Scotia,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2013,390
Nova Scotia,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2013,100
Nova Scotia,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2013,1600
Nova Scotia,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2013,165
Nova Scotia,Canadian Interests,Competitiveness and public policy,Dependent of skilled worker,False,2013,0
Nova Scotia,Canadian Interests,Competitiveness and public policy,Family members of Economic PR applicants,False,2013,0
Nova Scotia,Canadian Interests,Competitiveness and public policy,,True,2013,2255
Nova Scotia,Canadian Interests,Charitable or religious work,,False,2013,80
Nova Scotia,Canadian Interests,,,True,2013,3000
Nova Scotia,Other IMP Participants,,,False,2013,0
Nova Scotia,Vulnerable workers,Vulnerable workers (subcategory),,False,2013,0
Nova Scotia,Vulnerable workers,,,True,2013,0
Nova Scotia,,,,True,2013,3545
New Brunswick,Agreements,Canada-International,Non-Trade,False,2013,2
New Brunswick,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2013,175
New Brunswick,Agreements,Canada-International,Other Free Trade Agreement (FTA),False,2013,10
New Brunswick,Agreements,Canada-International,General Agreement on Trade in Services (GATS) Professional,False,2013,2
New Brunswick,Agreements,Canada-International,Comprehensive Economic and Trade Agreement (CETA),False,2013,0
New Brunswick,Agreements,Canada-International,Canada-Colombia Free Trade Agreement,False,2013,0
New Brunswick,Agreements,Canada-International,Canada-United States-Mexico Agreement (CUSMA),False,2013,0
New Brunswick,Agreements,Canada-International,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),False,2013,0
New Brunswick,Agreements,Canada-International,Canada-Chile Free Trade Agreement,False,2013,0
New Brunswick,Agreements,Canada-International,Canada-Peru Free Trade Agreement,False,2013,0
New Brunswick,Agreements,Canada-International,Canada-Panama Free Trade Agreement,False,2013,0
New Brunswick,Agreements,Canada-International,,True,2013,190
New Brunswick,Agreements,Canada - Provincial/Territorial,,False,2013,95
New Brunswick,Agreements,Other Agreements,,False,2013,20
New Brunswick,Agreements,Provincial/Territorial - International,,False,2013,10
New Brunswick,Agreements,,,True,2013,310
New Brunswick,Canadian Interests,Significant benefit,,False,2013,225
New Brunswick,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2013,75
