province_territory,study_level,total_flag,year_month,year,month,value
British Columbia,Education level not stated,False,2020-03,2020,3,0
British Columbia,,True,2020-03,2020,3,2535
Yukon,Secondary or less,False,2020-03,2020,3,5
Yukon,Post Secondary,False,2020-03,2020,3,2
Yukon,Other Studies,False,2020-03,2020,3,0
Yukon,Education level not stated,False,2020-03,2020,3,0
Yukon,,True,2020-03,2020,3,10
Northwest Territories,Secondary or less,False,2020-03,2020,3,0
Northwest Territories,Post Secondary,False,2020-03,2020,3,0
Northwest Territories,Other Studies,False,2020-03,2020,3,0
Northwest Territories,,True,2020-03,2020,3,0
Nunavut,Secondary or less,False,2020-03,2020,3,0
Nunavut,Post Secondary,False,2020-03,2020,3,0
Nunavut,Other Studies,False,2020-03,2020,3,0
Nunavut,,True,2020-03,2020,3,0
Province/territory not stated Total,,False,2020-03,2020,3,30
Total,,True,2020-03,2020,3,10940
Newfoundland and Labrador,Secondary or less,False,2020-04,2020,4,20
Newfoundland and Labrador,Post Secondary,False,2020-04,2020,4,80
Newfoundland and Labrador,Other Studies,False,2020-04,2020,4,0
Newfoundland and Labrador,Education level not stated,False,2020-04,2020,4,0
Newfoundland and Labrador,,True,2020-04,2020,4,100
Prince Edward Island,Secondary or less,False,2020-04,2020,4,15
Prince Edward Island,Post Secondary,False,2020-04,2020,4,55
Prince Edward Island,Other Studies,False,2020-04,2020,4,2
Prince Edward Island,Education level not stated,False,2020-04,2020,4,0
Prince Edward Island,,True,2020-04,2020,4,75
Nova Scotia,Secondary or less,False,2020-04,2020,4,70
Nova Scotia,Post Secondary,False,2020-04,2020,4,325
Nova Scotia,Other Studies,False,2020-04,2020,4,20
Nova Scotia,Education level not stated,False,2020-04,2020,4,0
Nova Scotia,,True,2020-04,2020,4,415
New Brunswick,Secondary or less,False,2020-04,2020,4,30
New Brunswick,Post Secondary,False,2020-04,2020,4,110
New Brunswick,Other Studies,False,2020-04,2020,4,2
New Brunswick,Education level not stated,False,2020-04,2020,4,0
New Brunswick,,True,2020-04,2020,4,140
Quebec,Secondary or less,False,2020-04,2020,4,150
Quebec,Post Secondary,False,2020-04,2020,4,1740
Quebec,Other Studies,False,2020-04,2020,4,400
Quebec,Education level not stated,False,2020-04,2020,4,0
Quebec,,True,2020-04,2020,4,2290
Ontario,Secondary or less,False,2020-04,2020,4,1680
Ontario,Post Secondary,False,2020-04,2020,4,6545
Ontario,Other Studies,False,2020-04,2020,4,350
Ontario,Education level not stated,False,2020-04,2020,4,2
Ontario,,True,2020-04,2020,4,8580
Manitoba,Secondary or less,False,2020-04,2020,4,75
Manitoba,Post Secondary,False,2020-04,2020,4,590
Manitoba,Other Studies,False,2020-04,2020,4,45
Manitoba,Education level not stated,False,2020-04,2020,4,2
Manitoba,,True,2020-04,2020,4,710
Saskatchewan,Secondary or less,False,2020-04,2020,4,45
Saskatchewan,Post Secondary,False,2020-04,2020,4,200
Saskatchewan,Other Studies,False,2020-04,2020,4,15
Saskatchewan,Education level not stated,False,2020-04,2020,4,0
Saskatchewan,,True,2020-04,2020,4,260
Alberta,Secondary or less,False,2020-04,2020,4,205
Alberta,Post Secondary,False,2020-04,2020,4,730
Alberta,Other Studies,False,2020-04,2020,4,65
Alberta,Education level not stated,False,2020-04,2020,4,0
Alberta,,True,2020-04,2020,4,995
British Columbia,Secondary or less,False,2020-04,2020,4,895
British Columbia,Post Secondary,False,2020-04,2020,4,3895
British Columbia,Other Studies,False,2020-04,2020,4,200
British Columbia,Education level not stated,False,2020-04,2020,4,2
British Columbia,,True,2020-04,2020,4,4990
Yukon,Secondary or less,False,2020-04,2020,4,0
Yukon,Post Secondary,False,2020-04,2020,4,15
Yukon,Other Studies,False,2020-04,2020,4,0
Yukon,Education level not stated,False,2020-04,2020,4,0
Yukon,,True,2020-04,2020,4,15
Northwest Territories,Secondary or less,False,2020-04,2020,4,0
Northwest Territories,Post Secondary,False,2020-04,2020,4,2
Northwest Territories,Other Studies,False,2020-04,2020,4,0
Northwest Territories,,True,2020-04,2020,4,2
Nunavut,Secondary or less,False,2020-04,2020,4,0
Nunavut,Post Secondary,False,2020-04,2020,4,0
Nunavut,Other Studies,False,2020-04,2020,4,0
Nunavut,,True,2020-04,2020,4,0
Province/territory not stated Total,,False,2020-04,2020,4,2
Total,,True,2020-04,2020,4,18575
Newfoundland and Labrador,Secondary or less,False,2020-05,2020,5,20
Newfoundland and Labrador,Post Secondary,False,2020-05,2020,5,145
Newfoundland and Labrador,Other Studies,False,2020-05,2020,5,5
Newfoundland and Labrador,Education level not stated,False,2020-05,2020,5,0
Newfoundland and Labrador,,True,2020-05,2020,5,175
Prince Edward Island,Secondary or less,False,2020-05,2020,5,30
Prince Edward Island,Post Secondary,False,2020-05,2020,5,105
Prince Edward Island,Other Studies,False,2020-05,2020,5,10
Prince Edward Island,Education level not stated,False,2020-05,2020,5,0
Prince Edward Island,,True,2020-05,2020,5,145
Nova Scotia,Secondary or less,False,2020-05,2020,5,130
Nova Scotia,Post Secondary,False,2020-05,2020,5,510
Nova Scotia,Other Studies,False,2020-05,2020,5,35
Nova Scotia,Education level not stated,False,2020-05,2020,5,0
Nova Scotia,,True,2020-05,2020,5,675
New Brunswick,Secondary or less,False,2020-05,2020,5,45
New Brunswick,Post Secondary,False,2020-05,2020,5,175
New Brunswick,Other Studies,False,2020-05,2020,5,2
New Brunswick,Education level not stated,False,2020-05,2020,5,0
New Brunswick,,True,2020-05,2020,5,225
Quebec,Secondary or less,False,2020-05,2020,5,360
Quebec,Post Secondary,False,2020-05,2020,5,2320
Quebec,Other Studies,False,2020-05,2020,5,630
Quebec,Education level not stated,False,2020-05,2020,5,0
Quebec,,True,2020-05,2020,5,3310
Ontario,Secondary or less,False,2020-05,2020,5,3250
Ontario,Post Secondary,False,2020-05,2020,5,11140
Ontario,Other Studies,False,2020-05,2020,5,605
Ontario,Education level not stated,False,2020-05,2020,5,2
Ontario,,True,2020-05,2020,5,14995
Manitoba,Secondary or less,False,2020-05,2020,5,165
Manitoba,Post Secondary,False,2020-05,2020,5,945
Manitoba,Other Studies,False,2020-05,2020,5,60
Manitoba,Education level not stated,False,2020-05,2020,5,0
Manitoba,,True,2020-05,2020,5,1175
Saskatchewan,Secondary or less,False,2020-05,2020,5,100
Saskatchewan,Post Secondary,False,2020-05,2020,5,275
Saskatchewan,Other Studies,False,2020-05,2020,5,20
Saskatchewan,Education level not stated,False,2020-05,2020,5,0
Saskatchewan,,True,2020-05,2020,5,395
Alberta,Secondary or less,False,2020-05,2020,5,435
Alberta,Post Secondary,False,2020-05,2020,5,1170
Alberta,Other Studies,False,2020-05,2020,5,105
Alberta,Education level not stated,False,2020-05,2020,5,0
Alberta,,True,2020-05,2020,5,1710
British Columbia,Secondary or less,False,2020-05,2020,5,2595
British Columbia,Post Secondary,False,2020-05,2020,5,4450
British Columbia,Other Studies,False,2020-05,2020,5,260
British Columbia,Education level not stated,False,2020-05,2020,5,2
British Columbia,,True,2020-05,2020,5,7305
Yukon,Secondary or less,False,2020-05,2020,5,2
Yukon,Post Secondary,False,2020-05,2020,5,10
Yukon,Other Studies,False,2020-05,2020,5,2
Yukon,Education level not stated,False,2020-05,2020,5,0
Yukon,,True,2020-05,2020,5,15
Northwest Territories,Secondary or less,False,2020-05,2020,5,2
Northwest Territories,Post Secondary,False,2020-05,2020,5,0
Northwest Territories,Other Studies,False,2020-05,2020,5,0
Northwest Territories,,True,2020-05,2020,5,2
Nunavut,Secondary or less,False,2020-05,2020,5,0
Nunavut,Post Secondary,False,2020-05,2020,5,0
Nunavut,Other Studies,False,2020-05,2020,5,0
Nunavut,,True,2020-05,2020,5,0
Province/territory not stated Total,,False,2020-05,2020,5,0
Total,,True,2020-05,2020,5,30120
Newfoundland and Labrador,Secondary or less,False,2020-06,2020,6,10
Newfoundland and Labrador,Post Secondary,False,2020-06,2020,6,80
Newfoundland and Labrador,Other Studies,False,2020-06,2020,6,2
Newfoundland and Labrador,Education level not stated,False,2020-06,2020,6,0
Newfoundland and Labrador,,True,2020-06,2020,6,95
Prince Edward Island,Secondary or less,False,2020-06,2020,6,15
Prince Edward Island,Post Secondary,False,2020-06,2020,6,60
Prince Edward Island,Other Studies,False,2020-06,2020,6,2
Prince Edward Island,Education level not stated,False,2020-06,2020,6,0
Prince Edward Island,,True,2020-06,2020,6,75
Nova Scotia,Secondary or less,False,2020-06,2020,6,65
Nova Scotia,Post Secondary,False,2020-06,2020,6,215
Nova Scotia,Other Studies,False,2020-06,2020,6,20
Nova Scotia,Education level not stated,False,2020-06,2020,6,0
Nova Scotia,,True,2020-06,2020,6,300
New Brunswick,Secondary or less,False,2020-06,2020,6,50
New Brunswick,Post Secondary,False,2020-06,2020,6,115
New Brunswick,Other Studies,False,2020-06,2020,6,2
New Brunswick,Education level not stated,False,2020-06,2020,6,0
New Brunswick,,True,2020-06,2020,6,165
Quebec,Secondary or less,False,2020-06,2020,6,275
Quebec,Post Secondary,False,2020-06,2020,6,1160
Quebec,Other Studies,False,2020-06,2020,6,305
Quebec,Education level not stated,False,2020-06,2020,6,0
Quebec,,True,2020-06,2020,6,1740
Ontario,Secondary or less,False,2020-06,2020,6,1625
Ontario,Post Secondary,False,2020-06,2020,6,6690
Ontario,Other Studies,False,2020-06,2020,6,375
Ontario,Education level not stated,False,2020-06,2020,6,2
Ontario,,True,2020-06,2020,6,8695
Manitoba,Secondary or less,False,2020-06,2020,6,95
Manitoba,Post Secondary,False,2020-06,2020,6,510
Manitoba,Other Studies,False,2020-06,2020,6,30
Manitoba,Education level not stated,False,2020-06,2020,6,0
Manitoba,,True,2020-06,2020,6,635
Saskatchewan,Secondary or less,False,2020-06,2020,6,50
Saskatchewan,Post Secondary,False,2020-06,2020,6,215
Saskatchewan,Other Studies,False,2020-06,2020,6,10
Saskatchewan,Education level not stated,False,2020-06,2020,6,0
Saskatchewan,,True,2020-06,2020,6,275
Alberta,Secondary or less,False,2020-06,2020,6,205
Alberta,Post Secondary,False,2020-06,2020,6,480
Alberta,Other Studies,False,2020-06,2020,6,40
Alberta,Education level not stated,False,2020-06,2020,6,0
Alberta,,True,2020-06,2020,6,730
British Columbia,Secondary or less,False,2020-06,2020,6,975
British Columbia,Post Secondary,False,2020-06,2020,6,1780
British Columbia,Other Studies,False,2020-06,2020,6,140
British Columbia,Education level not stated,False,2020-06,2020,6,2
British Columbia,,True,2020-06,2020,6,2900
Yukon,Secondary or less,False,2020-06,2020,6,2
Yukon,Post Secondary,False,2020-06,2020,6,2
Yukon,Other Studies,False,2020-06,2020,6,0
Yukon,Education level not stated,False,2020-06,2020,6,0
Yukon,,True,2020-06,2020,6,2
Northwest Territories,Secondary or less,False,2020-06,2020,6,0
Northwest Territories,Post Secondary,False,2020-06,2020,6,0
Northwest Territories,Other Studies,False,2020-06,2020,6,0
Northwest Territories,,True,2020-06,2020,6,0
Nunavut,Secondary or less,False,2020-06,2020,6,0
Nunavut,Post Secondary,False,2020-06,2020,6,0
Nunavut,Other Studies,False,2020-06,2020,6,0
Nunavut,,True,2020-06,2020,6,0
Province/territory not stated Total,,False,2020-06,2020,6,5
Total,,True,2020-06,2020,6,15620
Newfoundland and Labrador,Secondary or less,False,2020-07,2020,7,5
Newfoundland and Labrador,Post Secondary,False,2020-07,2020,7,70
Newfoundland and Labrador,Other Studies,False,2020-07,2020,7,5
Newfoundland and Labrador,Education level not stated,False,2020-07,2020,7,0
Newfoundland and Labrador,,True,2020-07,2020,7,85
Prince Edward Island,Secondary or less,False,2020-07,2020,7,10
Prince Edward Island,Post Secondary,False,2020-07,2020,7,40
Prince Edward Island,Other Studies,False,2020-07,2020,7,2
Prince Edward Island,Education level not stated,False,2020-07,2020,7,0
Prince Edward Island,,True,2020-07,2020,7,50
Nova Scotia,Secondary or less,False,2020-07,2020,7,55
Nova Scotia,Post Secondary,False,2020-07,2020,7,200
Nova Scotia,Other Studies,False,2020-07,2020,7,15
Nova Scotia,Education level not stated,False,2020-07,2020,7,0
Nova Scotia,,True,2020-07,2020,7,270
New Brunswick,Secondary or less,False,2020-07,2020,7,35
New Brunswick,Post Secondary,False,2020-07,2020,7,115
New Brunswick,Other Studies,False,2020-07,2020,7,2
New Brunswick,Education level not stated,False,2020-07,2020,7,0
New Brunswick,,True,2020-07,2020,7,155
Quebec,Secondary or less,False,2020-07,2020,7,235
Quebec,Post Secondary,False,2020-07,2020,7,1310
Quebec,Other Studies,False,2020-07,2020,7,260
Quebec,Education level not stated,False,2020-07,2020,7,2
Quebec,,True,2020-07,2020,7,1800
Ontario,Secondary or less,False,2020-07,2020,7,1355
Ontario,Post Secondary,False,2020-07,2020,7,4925
Ontario,Other Studies,False,2020-07,2020,7,230
Ontario,Education level not stated,False,2020-07,2020,7,5
Ontario,,True,2020-07,2020,7,6515
Manitoba,Secondary or less,False,2020-07,2020,7,65
Manitoba,Post Secondary,False,2020-07,2020,7,425
Manitoba,Other Studies,False,2020-07,2020,7,25
Manitoba,Education level not stated,False,2020-07,2020,7,0
Manitoba,,True,2020-07,2020,7,510
Saskatchewan,Secondary or less,False,2020-07,2020,7,35
Saskatchewan,Post Secondary,False,2020-07,2020,7,155
Saskatchewan,Other Studies,False,2020-07,2020,7,5
Saskatchewan,Education level not stated,False,2020-07,2020,7,0
Saskatchewan,,True,2020-07,2020,7,200
Alberta,Secondary or less,False,2020-07,2020,7,170
Alberta,Post Secondary,False,2020-07,2020,7,430
Alberta,Other Studies,False,2020-07,2020,7,40
Alberta,Education level not stated,False,2020-07,2020,7,0
Alberta,,True,2020-07,2020,7,640
British Columbia,Secondary or less,False,2020-07,2020,7,630
British Columbia,Post Secondary,False,2020-07,2020,7,1950
British Columbia,Other Studies,False,2020-07,2020,7,145
British Columbia,Education level not stated,False,2020-07,2020,7,2
British Columbia,,True,2020-07,2020,7,2730
Yukon,Secondary or less,False,2020-07,2020,7,2
Yukon,Post Secondary,False,2020-07,2020,7,10
Yukon,Other Studies,False,2020-07,2020,7,2
Yukon,Education level not stated,False,2020-07,2020,7,0
Yukon,,True,2020-07,2020,7,15
Northwest Territories,Secondary or less,False,2020-07,2020,7,2
Northwest Territories,Post Secondary,False,2020-07,2020,7,0
Northwest Territories,Other Studies,False,2020-07,2020,7,0
Northwest Territories,,True,2020-07,2020,7,2
Nunavut,Secondary or less,False,2020-07,2020,7,0
Nunavut,Post Secondary,False,2020-07,2020,7,0
Nunavut,Other Studies,False,2020-07,2020,7,0
Nunavut,,True,2020-07,2020,7,0
Province/territory not stated Total,,False,2020-07,2020,7,10
Total,,True,2020-07,2020,7,12980
Newfoundland and Labrador,Secondary or less,False,2020-08,2020,8,15
Newfoundland and Labrador,Post Secondary,False,2020-08,2020,8,135
Newfoundland and Labrador,Other Studies,False,2020-08,2020,8,2
Newfoundland and Labrador,Education level not stated,False,2020-08,2020,8,0
Newfoundland and Labrador,,True,2020-08,2020,8,155
Prince Edward Island,Secondary or less,False,2020-08,2020,8,15
Prince Edward Island,Post Secondary,False,2020-08,2020,8,105
Prince Edward Island,Other Studies,False,2020-08,2020,8,20
Prince Edward Island,Education level not stated,False,2020-08,2020,8,0
Prince Edward Island,,True,2020-08,2020,8,145
Nova Scotia,Secondary or less,False,2020-08,2020,8,80
Nova Scotia,Post Secondary,False,2020-08,2020,8,545
Nova Scotia,Other Studies,False,2020-08,2020,8,15
Nova Scotia,Education level not stated,False,2020-08,2020,8,0
Nova Scotia,,True,2020-08,2020,8,640
New Brunswick,Secondary or less,False,2020-08,2020,8,55
New Brunswick,Post Secondary,False,2020-08,2020,8,250
New Brunswick,Other Studies,False,2020-08,2020,8,5
New Brunswick,Education level not stated,False,2020-08,2020,8,0
New Brunswick,,True,2020-08,2020,8,310
Quebec,Secondary or less,False,2020-08,2020,8,485
Quebec,Post Secondary,False,2020-08,2020,8,4470
Quebec,Other Studies,False,2020-08,2020,8,570
Quebec,Education level not stated,False,2020-08,2020,8,2
Quebec,,True,2020-08,2020,8,5520
Ontario,Secondary or less,False,2020-08,2020,8,2725
Ontario,Post Secondary,False,2020-08,2020,8,15505
Ontario,Other Studies,False,2020-08,2020,8,845
Ontario,Education level not stated,False,2020-08,2020,8,5
Ontario,,True,2020-08,2020,8,19060
Manitoba,Secondary or less,False,2020-08,2020,8,105
Manitoba,Post Secondary,False,2020-08,2020,8,810
Manitoba,Other Studies,False,2020-08,2020,8,70
Manitoba,Education level not stated,False,2020-08,2020,8,2
Manitoba,,True,2020-08,2020,8,985
Saskatchewan,Secondary or less,False,2020-08,2020,8,120
Saskatchewan,Post Secondary,False,2020-08,2020,8,340
Saskatchewan,Other Studies,False,2020-08,2020,8,15
Saskatchewan,Education level not stated,False,2020-08,2020,8,0
Saskatchewan,,True,2020-08,2020,8,475
Alberta,Secondary or less,False,2020-08,2020,8,455
Alberta,Post Secondary,False,2020-08,2020,8,1495
Alberta,Other Studies,False,2020-08,2020,8,95
Alberta,Education level not stated,False,2020-08,2020,8,2
Alberta,,True,2020-08,2020,8,2045
British Columbia,Secondary or less,False,2020-08,2020,8,2010
British Columbia,Post Secondary,False,2020-08,2020,8,7570
British Columbia,Other Studies,False,2020-08,2020,8,385
British Columbia,Education level not stated,False,2020-08,2020,8,5
British Columbia,,True,2020-08,2020,8,9965
Yukon,Secondary or less,False,2020-08,2020,8,5
Yukon,Post Secondary,False,2020-08,2020,8,5
Yukon,Other Studies,False,2020-08,2020,8,0
Yukon,Education level not stated,False,2020-08,2020,8,0
Yukon,,True,2020-08,2020,8,15
Northwest Territories,Secondary or less,False,2020-08,2020,8,2
Northwest Territories,Post Secondary,False,2020-08,2020,8,2
Northwest Territories,Other Studies,False,2020-08,2020,8,0
Northwest Territories,,True,2020-08,2020,8,5
Nunavut,Secondary or less,False,2020-08,2020,8,2
Nunavut,Post Secondary,False,2020-08,2020,8,2
Nunavut,Other Studies,False,2020-08,2020,8,0
Nunavut,,True,2020-08,2020,8,2
Province/territory not stated Total,,False,2020-08,2020,8,20
Total,,True,2020-08,2020,8,39330
Newfoundland and Labrador,Secondary or less,False,2020-09,2020,9,35
